Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,30.3,2.8404,6289,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income >= $75k",27.4 - 33.1,4,10,18,1,3,3011018
National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13,2.0933,6289,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income >= $75k",10.9 - 15.1,2,10,18,1,3,3011018
National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,14.9,2.1551,6289,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income >= $75k",12.7 - 17.0,3,10,18,1,3,3011018
National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Received a vaccination,November Week 3,,41.9,0.9563,176851,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income >= $75k",40.9 - 42.8,1,10,18,1,3,3011018
National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,November Week 3,,41.9,0.9563,176851,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income >= $75k",40.9 - 42.8,,10,18,1,3,3011018
National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,28.1,4.2506,1264,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Below Poverty",23.8 - 32.3,4,10,20,1,3,3011020
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,36.4,12.4707,191,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",23.9 - 48.9,3,7,15,1,3,3010715
National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,33.5,6.1199,1264,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Below Poverty",27.3 - 39.6,3,10,20,1,3,3011020
National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Received a vaccination,November Week 3,,24.5,1.4517,37299,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Below Poverty",23.0 - 25.9,1,10,20,1,3,3011020
National,National,Poverty Status,Below Poverty,Up-to-date,Yes,November Week 3,,24.5,1.4517,37299,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Below Poverty",23.0 - 25.9,,10,20,1,3,3011020
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,33,3.5561,3521,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",29.4 - 36.6,4,10,21,1,3,3011021
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.6,2.9554,3521,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",10.7 - 16.6,2,10,21,1,3,3011021
National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,14,4.3399,1264,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Below Poverty",9.7 - 18.3,2,10,20,1,3,3011020
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,19.6,2.8401,3521,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",16.8 - 22.5,3,10,21,1,3,3011021
National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Received a vaccination,November Week 3,,33.7,1.1114,94895,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",32.6 - 34.8,1,10,21,1,3,3011021
National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,November Week 3,,33.7,1.1114,94895,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Poverty Status Unknown",32.6 - 34.8,,10,21,1,3,3011021
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,39.9,15.6212,179,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",24.3 - 55.6,4,11,22,1,3,3011122
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,6.9,3.6342,179,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",3.2 - 10.5,2,11,22,1,3,3011122
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,31.2,7.5425,179,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",23.7 - 38.8,3,11,22,1,3,3011122
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 3,,22,2.4362,5072,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",19.5 - 24.4,1,11,22,1,3,3011122
National,National,Race/Ethnicity,"American Indian/Alaska Native, Non-Hispanic",Up-to-date,Yes,November Week 3,,22,2.4362,5072,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: American Indian/Alaska Native, Non-Hispanic",19.5 - 24.4,,11,22,1,3,3011122
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,25.9,6.032,679,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",19.9 - 31.9,4,11,23,1,3,3011123
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,10.1,3.9084,679,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",6.2 - 14.1,2,11,23,1,3,3011123
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,26.7,6.9909,679,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",19.7 - 33.7,3,11,23,1,3,3011123
National,National,Race/Ethnicity,"Asian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 3,,37.2,2.6744,18855,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",34.5 - 39.9,1,11,23,1,3,3011123
National,National,Race/Ethnicity,"Asian, Non-Hispanic",Up-to-date,Yes,November Week 3,,37.2,2.6744,18855,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Asian, Non-Hispanic",34.5 - 39.9,,11,23,1,3,3011123
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,32.5,4.711,1398,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",27.8 - 37.2,4,11,24,1,3,3011124
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,15.5,3.4334,1398,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",12.1 - 18.9,2,11,24,1,3,3011124
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,21.4,5.0563,1398,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",16.3 - 26.4,3,11,24,1,3,3011124
National,National,Race/Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Received a vaccination,November Week 3,,30.7,1.554,40446,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",29.1 - 32.2,1,11,24,1,3,3011124
National,National,Race/Ethnicity,"Black, Non-Hispanic",Up-to-date,Yes,November Week 3,,30.7,1.554,40446,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Black, Non-Hispanic",29.1 - 32.2,,11,24,1,3,3011124
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,22.4,3.7993,2170,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",18.6 - 26.2,4,11,25,1,3,3011125
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,17.2,3.6352,2170,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",13.5 - 20.8,2,11,25,1,3,3011125
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,35,4.5356,2170,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",30.5 - 39.5,3,11,25,1,3,3011125
National,National,Race/Ethnicity,Hispanic,4-level vaccination and intent,Received a vaccination,November Week 3,,25.4,1.1838,61583,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Hispanic",24.2 - 26.6,1,11,25,1,3,3011125
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,41.5,8.3277,531,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",33.1 - 49.8,4,11,26,1,3,3011126
National,National,Race/Ethnicity,"Multiple or Other Races, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.1,8.2788,531,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Race/Ethnicity: Multiple Race/Other (Excludes Asian, AIAN, PI/NH), Non-Hispanic",4.8 - 21.4,2,11,26,1,3,3011126
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,17,1.8448,6844,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",15.2 - 18.9,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,November Week 2,,16.3,1.9959,7589,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",14.3 - 18.3,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 1,,33.7,2.2154,8472,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",31.5 - 35.9,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,31.5,2.7138,6192,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",28.7 - 34.2,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,25.8,2.1849,6603,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",23.7 - 28.0,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 4,,24.3,2.2885,6886,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",22.1 - 26.6,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,19.3,1.9171,7259,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",17.4 - 21.2,2,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,18.1,2.1291,6844,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",16.0 - 20.2,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,,17.3,1.9671,7589,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",15.4 - 19.3,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,,23.5,2.2135,8472,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",21.3 - 25.7,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,22.1,2.6916,6192,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",19.4 - 24.8,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,22,2.4066,6603,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",19.6 - 24.4,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,,18.7,1.9788,6886,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",16.7 - 20.7,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,18.9,2.0073,7259,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",16.9 - 20.9,3,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,November Week 1,,33.3,0.591,200552,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",32.7 - 33.9,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,November Week 2,,35.1,0.6597,200552,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",34.4 - 35.7,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 1,,14.3,1.4482,200552,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",12.9 - 15.8,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 2,,16.9,0.7578,200552,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",16.1 - 17.6,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 3,,22,1.0298,200552,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",21.0 - 23.0,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 4,,26.2,1.0868,200552,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",25.1 - 27.3,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Received a vaccination,October Week 5,,28.7,1.3307,200552,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",27.3 - 30.0,1,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,November Week 1,,33.3,0.591,200552,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",32.7 - 33.9,,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,November Week 2,,35.1,0.6597,200552,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",34.4 - 35.7,,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 1,,14.3,1.4482,200552,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",12.9 - 15.8,,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 2,,16.9,0.7578,200552,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",16.1 - 17.6,,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 3,,22,1.0298,200552,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",21.0 - 23.0,,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 4,,26.2,1.0868,200552,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",25.1 - 27.3,,14,35,1,3,3011435
National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,October Week 5,,28.7,1.3307,200552,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Suburban (MSA Non-Principal City)",27.3 - 30.0,,14,35,1,3,3011435
National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,27,3.0732,5326,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Urban MSA Principal City",23.9 - 30.1,4,14,36,1,3,3011436
National,National,Urbanicity,Urban (MSA Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,28.8,2.965,5802,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Urbanicity: Urban MSA Principal City",25.9 - 31.8,4,14,36,1,3,3011436
